"Estado_civil","Modo_aplicacion","Orden_aplicacion","Curso","Asistencia_nocturna","Cualificacion_previa","Nacionalidad","Cualificacion_madre","Cualificacion_padre","Ocupacion_madre","Ocupacion_padre","Desplazado","Necesidades_educativas_especiales","Deudor","Cuotas_al_dia","Genero","Becado","Edad_al_ingreso","Internacional","Creditos_1er_sem","Inscrito_1er_sem","Evaluaciones_1er_sem","Aprobado_1er_sem","Nota_1er_sem","Sin_evaluacion_1er_sem","Creditos_2do_sem","Inscrito_2do_sem","Evaluaciones_2do_sem","Aprobado_2do_sem","Nota_2do_sem","Sin_evaluacion_2do_sem","Tasa_desempleo","Tasa_inflacion","PIB","Resultado"
"Soltero","1ra fase - contingente general",2,"Enfermería","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Superior - Grado","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Profesiones de las Fuerzas Armadas","Sí","No","No","Sí","Masculino","No",19,"No",0,7,9,7,11.975,0,0,8,9,7,13.1285714285714,0,13.9,-0.3,0.79,"Graduado"
"Unión libre","Mayores de 23 años",1,"Gestión (asistencia nocturna)","No","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores No Calificados","No","No","No","Sí","Masculino","Sí",37,"No",0,5,8,5,13,0,0,5,11,4,13.3333333333333,2,16.2,0.3,-0.92,"Desertor"
"Soltero","1ra fase - contingente general",1,"Periodismo y Comunicación","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Agricultores y Trabajadores Calificados en Agricultura, Pesca y Silvicultura","Sí","No","No","Sí","Femenimo","Sí",19,"No",0,6,6,6,13,0,0,6,7,6,13,0,10.8,1.4,1.74,"Graduado"
"Soltero","1ra fase - contingente general",1,"Equinocultura","Sí","Educación secundaria","Portugués","Educación superior - grado (1er ciclo)","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Especialistas en Actividades Intelectuales y Científicas","Trabajadores No Calificados","Sí","No","No","Sí","Femenimo","No",18,"No",0,6,8,5,14.4,0,0,6,11,4,14.6,0,8.9,1.4,3.51,"Desertor"
"Soltero","Estudiante internacional (licenciatura)",1,"Ingeniería Informática","Sí","Educación secundaria","Santotomense","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación Superior - Grado","Trabajadores No Calificados","Especialistas en Actividades Intelectuales y Científicas","Sí","No","No","Sí","Masculino","No",19,"Sí",0,5,9,5,14,0,0,5,11,3,13.25,0,13.9,-0.3,0.79,"Matriculado"
"Soltero","1ra fase - contingente general",1,"Diseño de Animación y Multimedia","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Personal Administrativo","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Sí","No","No","Sí","Femenimo","No",18,"No",0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,"Matriculado"
"Soltero","1ra fase - contingente general",1,"Gestión (asistencia nocturna)","No","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores No Calificados","No","No","No","Sí","Femenimo","No",29,"No",0,5,11,5,11.4,0,0,5,10,4,10.25,0,15.5,2.8,-4.06,"Matriculado"
"Soltero","1ra fase - contingente general",2,"Higiene Oral","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores No Calificados","Trabajadores No Calificados","Sí","No","No","Sí","Femenimo","No",18,"No",0,7,9,7,15.1555555555556,0,0,8,8,8,16.8,0,12.7,3.7,-1.7,"Graduado"
"Soltero","Cambio de curso",1,"Gestión","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Representantes del Poder Legislativo y Órganos Ejecutivos, Directores, Gerentes y Directores Ejecutivos","Trabajadores Calificados en Industria, Construcción y Artesanos","No","No","No","Sí","Masculino","No",21,"No",0,5,11,2,10.5,0,0,5,13,0,0,0,12.7,3.7,-1.7,"Desertor"
"Soltero","2da fase - contingente general",2,"Gestión","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores Calificados en Industria, Construcción y Artesanos","Trabajadores Calificados en Industria, Construcción y Artesanos","Sí","No","No","Sí","Femenimo","Sí",19,"No",0,5,8,5,11.2,0,0,5,5,3,11,0,12.4,0.5,1.79,"Graduado"
"Soltero","1ra fase - contingente general",1,"Diseño de Animación y Multimedia","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Profesores","Otro Personal de las Fuerzas Armadas","Sí","Sí","No","Sí","Femenimo","No",19,"No",0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,"Desertor"
"Soltero","Mayores de 23 años",2,"Servicio Social (asistencia nocturna)","No","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores No Calificados","No","No","No","Sí","Femenimo","No",29,"No",0,6,7,6,13.1666666666667,0,0,6,8,6,15.625,0,12.4,0.5,1.79,"Graduado"
"Soltero","1ra fase - contingente general",1,"Enfermería","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Trabajadores Calificados en Industria, Construcción y Artesanos","No","No","No","Sí","Femenimo","Sí",19,"No",0,7,7,7,13.7,0,0,8,9,7,14.6714285714286,0,12.4,0.5,1.79,"Graduado"
"Soltero","Transferencia",1,"Diseño de Animación y Multimedia","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Secundaria - 12º Año o Equiv.","Representantes del Poder Legislativo y Órganos Ejecutivos, Directores, Gerentes y Directores Ejecutivos","Personal Administrativo","Sí","No","No","Sí","Femenimo","No",19,"No",0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,"Desertor"
"Soltero","1ra fase - contingente general",1,"Gestión","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores Calificados en Industria, Construcción y Artesanos","Personal Administrativo","Sí","No","No","Sí","Femenimo","Sí",20,"No",0,5,5,5,13.8,0,0,5,6,5,12,0,9.4,-0.8,-3.12,"Graduado"
"Soltero","2da fase - contingente general",2,"Higiene Oral","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Personal Administrativo","Operadores de Instalaciones y Máquinas y Trabajadores de Montaje","Sí","No","No","Sí","Femenimo","Sí",19,"No",0,7,7,7,11.9714285714286,0,0,8,8,8,14.4375,0,15.5,2.8,-4.06,"Graduado"
"Soltero","Cambio de curso",1,"Equinocultura","Sí","Educación secundaria","Portugués","Educación Superior - Licenciatura","Educación Secundaria - 12º Año o Equiv.","Especialistas en Actividades Intelectuales y Científicas","Técnicos y Profesiones de Nivel Intermedio","Sí","No","No","Sí","Femenimo","No",22,"No",0,5,11,4,12.25,0,0,5,9,5,13.2857142857143,0,12.7,3.7,-1.7,"Graduado"
"Soltero","Titulares de diploma de especialización tecnológica",1,"Agronomía","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Superior - Grado","Otro Personal de Apoyo Administrativo","Profesores","No","No","No","Sí","Masculino","No",19,"No",0,6,17,1,11,0,0,6,19,0,0,0,16.2,0.3,-0.92,"Matriculado"
"Soltero","Cambio de curso",1,"Diseño de Comunicación","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Superior - Licenciatura","Trabajadores No Calificados","Especialistas en Actividades Intelectuales y Científicas","No","No","No","Sí","Masculino","No",19,"No",6,12,12,12,13.1666666666667,0,6,12,12,12,13,0,10.8,1.4,1.74,"Graduado"
"Soltero","2da fase - contingente general",2,"Servicio Social (asistencia nocturna)","No","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Secundaria - 12º Año o Equiv.","Representantes del Poder Legislativo y Órganos Ejecutivos, Directores, Gerentes y Directores Ejecutivos","Representantes del Poder Legislativo y Órganos Ejecutivos, Directores, Gerentes y Directores Ejecutivos","No","No","No","Sí","Femenimo","Sí",20,"No",0,6,6,6,11.6666666666667,0,0,6,12,5,14,0,10.8,1.4,1.74,"Graduado"
"Soltero","Mayores de 23 años",1,"Gestión","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación Superior - Grado","Trabajadores No Calificados","Especialistas en Actividades Intelectuales y Científicas","No","No","No","Sí","Masculino","No",61,"No",0,5,0,0,0,0,0,5,0,0,0,0,15.5,2.8,-4.06,"Desertor"
"Soltero","Cambio de curso",1,"Gestión","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Representantes del Poder Legislativo y Órganos Ejecutivos, Directores, Gerentes y Directores Ejecutivos","Trabajadores Calificados en Industria, Construcción y Artesanos","No","No","No","Sí","Masculino","No",21,"No",0,5,11,2,10.5,0,0,5,13,0,0,0,12.7,3.7,-1.7,"Desertor"
"Soltero","1ra fase - contingente general",5,"Enfermería","Sí","Educación secundaria","Portugués","Educación Superior - Grado","Educación Superior - Máster","Personal Administrativo","Técnicos y Profesiones de Nivel Intermedio","Sí","No","No","Sí","Femenimo","No",20,"No",2,7,9,6,13.2666666666667,0,0,7,10,5,12.3,0,12.4,0.5,1.79,"Desertor"
"Soltero","2da fase - contingente general",1,"Periodismo y Comunicación","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Personal Administrativo","Personal Administrativo","Sí","No","No","Sí","Femenimo","No",20,"No",0,6,9,6,11.6666666666667,0,0,6,8,5,11.6,0,7.6,2.6,0.32,"Matriculado"
"Soltero","1ra fase - contingente general",3,"Periodismo y Comunicación","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores Calificados en Industria, Construcción y Artesanos","Trabajadores Calificados en Industria, Construcción y Artesanos","Sí","No","No","Sí","Femenimo","Sí",18,"No",0,6,6,6,15,0,0,6,6,6,12.8333333333333,0,8.9,1.4,3.51,"Desertor"
"Soltero","3ra fase - contingente general",1,"Higiene Oral","Sí","Educación secundaria","Portugués","Educación Superior - Grado","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Especialistas en Actividades Intelectuales y Científicas","Operadores de Instalaciones y Máquinas y Trabajadores de Montaje","Sí","No","No","Sí","Masculino","No",21,"No",0,7,8,7,12.375,0,0,7,11,5,12.5833333333333,0,8.9,1.4,3.51,"Graduado"
"Soltero","Mayores de 23 años",1,"Agronomía","Sí","Educación básica 3er ciclo (9º/10º/11º año) o equiv.","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Personal Administrativo","Profesiones de las Fuerzas Armadas","No","No","No","Sí","Masculino","No",29,"No",3,9,13,6,11.6666666666667,0,2,7,10,6,10.8571428571429,0,15.5,2.8,-4.06,"Desertor"
"Soltero","2da fase - contingente general",1,"Gestión de Publicidad y Marketing","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Secundaria - 12º Año o Equiv.","Personal Administrativo","Personal Administrativo","No","No","No","Sí","Masculino","No",19,"No",0,5,10,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,"Matriculado"
"Soltero","1ra fase - contingente general",1,"Servicio Social","Sí","Educación secundaria","Portugués","Desconocido","Desconocido","Estudiante","Estudiante","Sí","No","No","Sí","Femenimo","No",18,"No",0,6,9,4,11,0,0,6,9,4,10.75,0,7.6,2.6,0.32,"Graduado"
"Soltero","1ra fase - contingente general",5,"Enfermería","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Secundaria - 12º Año o Equiv.","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Operadores de Instalaciones y Máquinas y Trabajadores de Montaje","Sí","No","No","Sí","Femenimo","No",19,"No",0,8,8,7,13.7142857142857,0,0,8,8,7,13.7142857142857,0,12.7,3.7,-1.7,"Graduado"
"Soltero","2da fase - contingente general",1,"Periodismo y Comunicación","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Trabajadores Calificados en Industria, Construcción y Artesanos","Sí","No","No","Sí","Masculino","No",19,"No",0,6,6,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,"Desertor"
"Soltero","1ra fase - contingente general",1,"Gestión","Sí","Educación secundaria","Portugués","Desconocido","Desconocido","Dato Faltante","Dato Faltante","No","No","Sí","Sí","Masculino","Sí",21,"No",0,5,5,5,12.6,0,0,5,9,3,12.8333333333333,0,10.8,1.4,1.74,"Matriculado"
"Soltero","Mayores de 23 años",1,"Equinocultura","Sí","Curso de especialización tecnológica","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Superior - Grado","Personal Administrativo","Representantes del Poder Legislativo y Órganos Ejecutivos, Directores, Gerentes y Directores Ejecutivos","No","No","No","Sí","Masculino","No",28,"No",0,6,9,0,0,0,0,6,8,1,10,1,16.2,0.3,-0.92,"Desertor"
"Soltero","2da fase - contingente general",1,"Servicio Social","Sí","Educación secundaria","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Otro Personal de Apoyo Administrativo","Operadores de Plantas Fijas y Máquinas","No","No","No","Sí","Femenimo","Sí",19,"No",0,6,8,6,11.5,0,0,6,7,6,12.3333333333333,0,12.4,0.5,1.79,"Graduado"
"Soltero","1ra fase - contingente especial (Isla Madeira)",2,"Diseño de Animación y Multimedia","Sí","Educación secundaria","Portugués","Educación Superior - Grado","Educación Superior - Grado","Especialistas en Actividades Intelectuales y Científicas","Especialistas en Actividades Intelectuales y Científicas","Sí","No","No","Sí","Masculino","No",18,"No",0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,"Graduado"
"Casado","Mayores de 23 años",1,"Periodismo y Comunicación","Sí","Otro - 11º año de escolaridad","Portugués","Educación Secundaria - 12º Año o Equiv.","Educación Secundaria - 12º Año o Equiv.","Personal Administrativo","Personal Administrativo","No","No","No","Sí","Femenimo","No",24,"No",0,6,6,6,12.1666666666667,0,0,6,6,6,13.8333333333333,0,7.6,2.6,0.32,"Graduado"
"Soltero","1ra fase - contingente general",1,"Gestión de Publicidad y Marketing","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Trabajadores No Calificados","Trabajadores No Calificados","No","No","No","Sí","Masculino","No",19,"No",0,6,8,6,14.25,0,0,6,7,6,13.8571428571429,0,11.1,0.6,2.02,"Graduado"
"Soltero","1ra fase - contingente general",2,"Periodismo y Comunicación","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Trabajadores No Calificados","Trabajadores No Calificados","Sí","No","No","Sí","Masculino","No",18,"No",0,6,8,6,12.3333333333333,0,0,6,11,3,12.3333333333333,0,10.8,1.4,1.74,"Graduado"
"Soltero","1ra fase - contingente general",1,"Enfermería Veterinaria","Sí","Educación secundaria","Portugués","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores No Calificados","Sí","No","No","Sí","Femenimo","Sí",20,"No",0,5,13,5,14,2,0,5,10,3,12,1,9.4,-0.8,-3.12,"Graduado"
"Casado","Cambio de curso",1,"Servicio Social (asistencia nocturna)","No","10º año de escolaridad","Portugués","Desconocido","Desconocido","Estudiante","Estudiante","No","No","No","No","Femenimo","No",34,"No",3,7,13,3,12,0,2,7,15,1,13,1,9.4,-0.8,-3.12,"Desertor"
"Soltero","2da fase - contingente general",4,"Enfermería Veterinaria","Sí","Educación secundaria","Portugués","Educación Básica 2º Ciclo (6º/7º/8º) o Equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Personal Administrativo","Trabajadores No Calificados","Sí","No","No","Sí","Femenimo","No",20,"No",0,5,12,2,13.5,0,0,5,12,5,11.2857142857143,1,10.8,1.4,1.74,"Graduado"
"Casado","Mayores de 23 años",1,"Servicio Social (asistencia nocturna)","No","Educación superior - grado","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Trabajadores No Calificados","No","No","No","Sí","Femenimo","No",38,"No",8,11,11,11,12.6363636363636,0,5,8,8,8,11,0,13.9,-0.3,0.79,"Graduado"
"Soltero","2da fase - contingente general",3,"Turismo","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación Básica 3er Ciclo (9º/10º/11º) o Equiv.","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Trabajadores de Servicios Personales, Seguridad y Protección y Vendedores","Sí","No","No","Sí","Femenimo","No",19,"No",0,6,8,4,11.25,0,0,6,8,4,12,0,10.8,1.4,1.74,"Matriculado"
"Casado","Mayores de 23 años",2,"Higiene Oral","Sí","Educación secundaria","Ruso","Educación Secundaria - 12º Año o Equiv.","Educación Superior - Grado","Trabajadores No Calificados","Especialistas en Actividades Intelectuales y Científicas","Sí","No","No","Sí","Femenimo","No",28,"Sí",0,7,9,7,12.4285714285714,0,0,8,8,8,12.3,0,12.4,0.5,1.79,"Matriculado"
"Soltero","Cambio de curso",1,"Enfermería","Sí","Educación secundaria","Portugués","Educación básica 1er ciclo (4º/5º año) o equiv.","Educación básica 1er ciclo (4º/5º año) o equiv.","Trabajadores No Calificados","Agricultores y Trabajadores Calificados en Agricultura, Pesca y Silvicultura","Sí","No","No","Sí","Femenimo","No",26,"No",0,7,8,6,12,0,0,7,8,6,12,0,7.6,2.6,0.32,"Matriculado"
