"Country","Year","Status","Life_expectancy","Adult_mortality","Infant_deaths","Alcohol_consumption","Percentage_expenditure","Hepatitis_B","Measles","BMI","Under_five_deaths","Polio","Total_expenditure","Diphtheria","Incidents_HIV","GDP_per_capita","Population","Thinness_ten_nineteen_years","Thinness_five_nine_years","Income_composition","Schooling"
"Greece",2005,"Developing",79.8,69,0,10,2822.816832,92,132,6.1,1,96,9.19,96,0.1,23353.581873,1870500.38,0.9,0.5,0.823,15.7
"Greece",2006,"Developing",79.5,87,0,9.23,311.050277,96,0,61.4,1,99,9.47,98,0.1,2520.223839,109944.46,0.7,0.6,0.831,16.3
"Greece",2007,"Developing",79.3,8,0,9.51,3931.23242,94,2,63.4,0,99,9.38,98,0.1,27154.812888,1168368.42,0.7,1,0.845,16.3
"Greece",2008,"Developing",80.2,84,0,9.25,3782.435123,95,1,63,0,98,9.79,98,0.1,33656.365035,1184518.38,0.7,0.7,0.848,15.9
"Greece",2009,"Developing",79.6,83,0,9.35,358.892405,94,2,63.2,0,99,9.67,98,0.1,2810.95538,106509.04,0.7,0.8,0.86,16.2
"Greece",2010,"Developing",82.7,74,0,9.12,3053.235688,95,151,62.9,0,99,9.11,98,0.1,29973.163247,11373824.5,1.1,0.3,0.866,16.4
"Greece",2011,"Developing",84.5,72,0,7.98,3390.84135,94,38,66,0,99,9.82,99,0.1,23806.481418,1184491.88,1.2,0.8,0.869,17
"Greece",2012,"Developing",83.6,79,0,8.59,2479.337663,97,3,64.5,0,99,9.2,99,0.1,22819.626654,117531.52,1,0.6,0.835,16.8
"Greece",2013,"Developing",85.9,70,0,7.32,2231.907733,96,3,65.1,0,97,9.35,99,0.1,22671.36001,1848922.48,0.8,0.5,0.832,17
"Greece",2014,"Developing",87.8,74,0,7.89,2281.87697,95,1,67,0,99,8.64,98,0.1,21035.709055,1863313.21,0.7,0.8,0.874,17
"Greece",2015,"Developing",80.9,72,0,NA,0,96,1,67.5,0,98,NA,99,0.1,195.664975,189385.35,0.6,1.1,0.871,17.2
"Grenada",2000,"Developing",74.1,165,0,9.47,726.482015,NA,0,37.8,0,97,6.91,98,0.1,5177.661469,NA,4.5,4.4,0,14
"Grenada",2001,"Developing",77.2,178,0,9.72,88.619855,96,0,38.2,0,96,7.74,97,0.1,530.915171,NA,4.3,4.1,0.004,14.3
"Grenada",2002,"Developing",79.3,179,0,10.72,495.366899,98,0,38.2,0,98,6.8,99,0.1,5408.047424,NA,4.5,4.4,0,14.5
"Grenada",2003,"Developing",70.4,174,0,9.81,81.247236,96,0,38.6,0,98,5.92,98,0.1,5449.127683,NA,3.8,4.7,0,14.6
"Grenada",2004,"Developing",72.6,183,0,8.26,97.820792,83,0,37.9,0,83,5.22,83,0.1,5448.863931,NA,4.2,4,0.007,14.9
"Grenada",2005,"Developing",70.6,173,0,8.97,127.279929,99,0,2.9,0,98,5.55,99,0.1,6094.810944,NA,4.1,3.7,0,14.7
"Grenada",2006,"Developing",71.8,161,0,9.25,697.099784,91,0,42.3,0,90,5.83,90,0.1,6800.698491,NA,3.6,3.8,0.013,15
"Grenada",2007,"Developing",70.8,162,0,8.67,88.858276,96,0,43.6,0,95,5.88,95,0.1,7507.594825,NA,3.9,3.9,0.001,15.3
"Grenada",2008,"Developing",72.6,160,0,8.56,754.756594,99,0,43.2,0,99,5.78,99,0.1,8008.029933,NA,4,3.8,0.012,15.3
"Grenada",2009,"Developing",72.7,160,0,8.38,146.581871,99,0,41.9,0,99,6.33,99,0.1,7401.447253,NA,3.8,3.8,0.015,15.7
"Grenada",2010,"Developing",72.7,155,0,7.85,141.414299,97,0,41.9,0,95,6.52,99,0.1,7455.453089,NA,4,3.5,0.005,16
"Grenada",2011,"Developing",73.1,13,0,8.16,12.530681,94,0,43.9,0,95,6.35,94,0.1,719.820566,NA,3.8,3.6,0.726,15.5
"Grenada",2012,"Developing",73.7,148,0,7.83,878.496743,98,0,44.9,0,99,6.4,96,0.1,7498.792106,NA,4.2,3.8,0.752,15.7
"Grenada",2013,"Developing",72.9,136,0,8.05,794.114819,96,0,46.8,0,99,5.93,98,0.1,7615.483253,NA,3.6,3.8,0.75,15.6
"Grenada",2014,"Developing",73.9,142,0,8.4,768.996083,95,0,48.8,0,81,5.97,96,0.1,9778.93864,NA,4,3.6,0.761,15.7
"Grenada",2015,"Developing",73.8,147,0,NA,0,92,0,47.7,0,98,NA,93,0.1,9225.821665,NA,3.5,3.8,0.755,16
"Guatemala",2000,"Developing",67.9,217,20,2.68,242.89508,NA,0,4.9,21,8,5.12,80,0.2,1651.074936,1119285.57,1.5,1.8,0.528,8.4
"Guatemala",2001,"Developing",68.3,220,16,2.65,224.721105,NA,0,39.1,21,76,6.79,77,0.3,1503.591288,12381043.3,1.2,1.3,0.569,8.6
"Guatemala",2002,"Developing",69.5,28,16,2.61,25.243207,NA,0,41.2,19,80,6.7,80,0.3,168.998652,1320065.63,1.5,1.7,0.548,8.7
"Guatemala",2003,"Developing",69.2,25,16,2.65,243.186914,NA,0,41.2,18,86,6.77,84,0.4,1710.544451,129941.14,1.3,1.2,0.548,8.8
"Guatemala",2004,"Developing",69.6,15,15,2.43,278.61481,NA,0,42.3,17,88,6.68,87,0.4,1762.811003,12645667.87,1.3,1,0.577,9.2
"Guatemala",2005,"Developing",69.5,20,15,2.4,43.966646,89,0,43.4,18,88,6.73,88,0.4,289.817999,129439.47,1.3,0.9,0.584,9.4
"Guatemala",2006,"Developing",70,13,13,2.84,364.922724,89,0,44.6,18,10,7.68,89,0.4,2169.9656,124376.44,1.2,1.5,0.567,9.7
"Guatemala",2007,"Developing",74.7,180,13,2.27,383.48072,83,0,45.6,16,85,6.9,84,0.4,2599.769568,134936.71,1.2,1.4,0.573,10
"Guatemala",2008,"Developing",78.3,9,11,1.84,460.453013,95,0,45.4,16,95,6.86,95,0.4,2773.023343,146696.27,1.4,1.5,0.598,10.5
"Guatemala",2009,"Developing",75.5,202,14,2.04,406.152301,92,0,46.8,15,93,6.55,92,0.4,2752.056393,1555718.22,1.7,1.1,0.598,10.7
"Guatemala",2010,"Developing",77,201,12,2.17,434.612155,93,0,49.6,15,93,6.88,94,0.4,2722.510244,1376195.11,1.4,1,0.603,10.2
"Guatemala",2011,"Developing",71.7,184,12,2.32,484.710429,88,0,48,14,89,6.37,88,0.4,3168.129172,14819501.42,1.1,1.4,0.62,10.6
"Guatemala",2012,"Developing",72.3,200,11,2.06,478.324299,96,0,49.7,14,93,6.22,97,0.4,3438.574692,1621988.97,1.7,1.5,0.624,10.4
"Guatemala",2013,"Developing",71.7,189,11,1.97,592.661696,84,0,49.5,13,84,6.09,85,0.4,3658.058494,15281745.41,1.7,1.2,0.615,10.6
"Guatemala",2014,"Developing",71.3,194,10,1.42,642.799688,75,0,49.5,13,64,6.04,72,0.4,3787.156873,14493752.75,1,1.3,0.623,10.8
"Guatemala",2015,"Developing",71.3,176,9,NA,0,76,0,7,13,11,NA,75,0.4,4027.794632,15652447.88,1,1,0.649,10.5
"Guinea",2000,"Developing",52.2,328,38,0.17,2.12023,NA,11806,15.8,62,47,3.28,43,2.8,36.432178,923861.8,1.3,1.3,0.304,4.8
"Guinea",2001,"Developing",51.4,331,35,0.01,22.232457,NA,7669,17.3,57,50,3.78,7,2.9,317.089449,8325633.47,0.7,0.9,0.341,4.8
"Guinea",2002,"Developing",52.7,343,36,0.15,21.163232,NA,2083,16.5,54,55,3.78,53,3,329.870618,8828341.2,10.1,9.8,0.326,5.4
"Guinea",2003,"Developing",54,331,36,0.01,2.432806,NA,2624,16.3,57,62,3.55,59,3,36.789546,909077.03,9.8,9.6,0.345,6.1
"Guinea",2004,"Developing",54.1,325,32,0.18,18.643653,NA,11,17.6,47,64,2.98,4,2.8,378.85033,926622.82,9.5,9.4,0.328,4.9
"Guinea",2005,"Developing",55.6,331,32,0.04,1.104521,NA,100,17.7,53,59,2.96,59,2.7,33.916346,10138549.29,9.1,9.1,0.34,6.5
"Guinea",2006,"Developing",55.4,316,33,0.17,10.151804,NA,4,18.9,47,52,3.17,55,2.6,272.081089,10439210.69,8.8,8.9,0.34,7.1
"Guinea",2007,"Developing",56.5,44,32,0.18,1.329373,58,3,20.2,49,46,3.67,63,2.5,52.696718,204176.02,9.3,8.9,0.369,7.7
"Guinea",2008,"Developing",57.7,38,30,0.45,20.490487,59,91,22.1,47,60,3.12,6,2.3,435.539595,1407181.81,8.7,8.2,0.369,7.7
"Guinea",2009,"Developing",57.5,297,29,0.29,26.369122,56,281,2.9,48,6,3.8,57,2.2,461.192558,1519644.12,8.1,8.2,0.378,8.3
"Guinea",2010,"Developing",56.3,290,29,0.19,29.436307,63,43,2.3,45,60,4.41,63,2.2,404.019129,193845.74,8.5,8.2,0.365,8.4
"Guinea",2011,"Developing",57.5,30,29,0.01,43.339002,65,11,19.9,42,63,4.41,62,2.1,457.113839,98359.17,8.3,7.8,0.39,8.3
"Guinea",2012,"Developing",58,289,28,0.27,4.678191,62,6,21.8,42,63,5.49,61,1.8,52.275917,11667857.04,7.9,7.9,0.394,8.7
"Guinea",2013,"Developing",58.5,282,26,0.01,4.88771,64,52,22.4,40,63,5.53,64,1.1,57.145873,11654284.98,7.5,7.5,0.405,8.7
"Guinea",2014,"Developing",58.1,295,28,0.05,50.08217,53,189,23,42,43,5.6,52,0.5,586.435788,118640.48,7.6,7.6,0.395,8.6
"Guinea",2015,"Developing",58.6,284,24,NA,0,54,239,22.3,42,42,NA,55,0.5,577.318316,1259293.79,7.5,7.2,0.44,8.7
"Guinea-Bissau",2000,"Developing",52.3,2,5,2.55,6.454199,NA,0,16.7,9,53,4.83,50,3,284.192516,1271406.31,1,1.5,0.005,6.3
"Guinea-Bissau",2001,"Developing",53,34,5,2.84,0.796234,NA,133,17,10,58,5.65,53,3.6,37.678961,1154117.57,0.5,1,0,6.7
"Guinea-Bissau",2002,"Developing",52.6,39,5,2.82,24.648676,NA,299,19.8,8,61,5.67,57,4,328.055128,1314210.84,9.8,9.9,0.014,7.3
"Guinea-Bissau",2003,"Developing",52.7,38,5,2,2.586207,NA,1216,17.8,7,65,5.55,7,4.6,36.76513,133656.95,9.8,9.2,0,7.4
"Guinea-Bissau",2004,"Developing",53.9,34,5,2.68,13.154586,NA,3480,20.5,8,71,5.25,64,4.7,369.942415,138857.95,9.7,9.5,0.015,7.5
"Guinea-Bissau",2005,"Developing",53.6,44,5,3.32,21.916273,NA,0,3.8,8,73,5.61,67,5.4,427.570965,135709.81,9,8.9,0,8.2
"Guinea-Bissau",2006,"Developing",54.3,37,5,3.49,22.696656,NA,0,2.9,8,75,6.14,74,5,398.92129,1446819.11,8.9,8.8,0.356,8.8
"Guinea-Bissau",2007,"Developing",54.6,27,5,2.95,32.000765,NA,1,20.8,7,76,5.89,75,6.1,503.049032,1309148.45,8.4,8.6,0.392,9
"Guinea-Bissau",2008,"Developing",55.1,299,5,2.64,27.57448,NA,11,20.9,7,76,6.65,74,5.8,557.270168,150392.09,8.6,8.8,0.417,9
"Guinea-Bissau",2009,"Developing",55.9,288,4,2.43,49.053639,6,0,21.4,7,79,7.3,7,5.6,563.932238,1586242.8,7.8,8.2,0.424,9
"Guinea-Bissau",2010,"Developing",56.3,281,4,3.29,52.967341,81,26,21.6,7,81,6.78,85,6.3,529.649743,150783.94,7.6,7.5,0.421,8.7
"Guinea-Bissau",2011,"Developing",57.7,286,4,3.12,41.826774,86,0,23.4,7,83,5.62,85,5,681.550995,1512283.55,7.7,7.8,0.42,9.2
"Guinea-Bissau",2012,"Developing",57.5,284,4,0.01,0.942428,89,0,25.4,6,87,5.87,87,5,65.630792,1617243.05,7.4,7.3,0.411,9.3
"Guinea-Bissau",2013,"Developing",58.6,278,4,0.15,7.812155,85,0,25.6,6,89,6.25,86,4.7,60.142279,1718089.77,7.4,7.2,0.412,9.1
"Guinea-Bissau",2014,"Developing",57.2,283,4,0.43,52.239232,88,1,24,6,88,5.41,88,3.1,670.51825,1633993.12,7.4,7,0.411,9.2
"Guinea-Bissau",2015,"Developing",58.8,270,4,NA,0,86,157,27,6,86,NA,89,3.2,587.754264,178264.28,7.2,6.8,0.445,9.3
"Guyana",2000,"Developing",66.2,243,1,6.78,16.90864,NA,0,34.3,1,78,5.88,90,0.9,956.977927,74802.12,6.2,5.5,0.583,10.7
"Guyana",2001,"Developing",64.7,243,1,6.64,13.759715,84,0,36.5,1,7,5.67,84,1.7,885.267314,695852.82,6,5.6,0.603,11.2
"Guyana",2002,"Developing",65.5,240,1,7.5,11.348179,91,0,39.2,1,95,5.76,92,2.4,107.680795,686805.2,5.8,5.8,0.617,11.1
"Guyana",2003,"Developing",65.8,244,1,7.53,15.745859,9,0,38.5,1,89,5.87,8,2,1024.256688,747058.15,6.1,5.9,0.635,11
"Guyana",2004,"Developing",64.7,232,1,7.7,1.709837,91,0,38,1,91,5.63,89,1.9,152.540047,781978.23,5.2,5.9,0.604,11.1
"Guyana",2005,"Developing",65.1,235,1,7.32,18.189861,91,0,39.6,1,94,5.78,93,1.9,183.410623,73296.88,5.7,5.8,0.602,11.4
"Guyana",2006,"Developing",65.6,30,1,7.02,168.549471,90,0,38.7,1,93,4.48,94,1.1,2015.776733,78229.22,5.7,5.4,0.626,11.7
"Guyana",2007,"Developing",66.2,234,1,7.31,336.89545,94,0,3.8,1,95,6.43,95,1.9,2412.120884,694725.31,5.1,5.9,0.618,11.2
"Guyana",2008,"Developing",65.7,212,1,7.22,524.507306,94,0,3.2,1,92,7.4,92,0.8,2394.285867,764258.1,5.7,5.6,0.617,10.8
"Guyana",2009,"Developing",66.2,216,0,7.36,443.026183,97,0,42.7,1,98,7.3,98,0.3,2729.974261,733036.16,5.5,5.2,0.616,10.4
"Guyana",2010,"Developing",65.5,218,0,7.34,51.128049,96,0,41.9,1,95,6.83,92,0.4,324.397231,766797.41,5.8,5.3,0.624,10
"Guyana",2011,"Developing",65.1,235,0,7.35,514.283833,95,0,44.4,1,94,6.71,95,0.4,3530.804968,7316.66,5.4,5.7,0.617,10.4
"Guyana",2012,"Developing",66.1,19,0,8.06,490.876599,98,0,45.7,1,96,6.68,99,0.3,3687.180647,74425.19,5.8,5.6,0.618,10.6
"Guyana",2013,"Developing",65.9,229,0,7.54,377.977725,96,0,45.8,1,97,5.08,99,0.3,3846.081317,76025.31,5.8,5.4,0.644,10.1
"Guyana",2014,"Developing",66.4,211,0,7.28,4.060022,98,0,46.1,1,96,5.08,99,0.3,42.129429,816040.9,5.5,5.9,0.636,10.6
"Guyana",2015,"Developing",66.4,211,0,NA,0,93,0,47.8,1,93,NA,95,0.3,3971.858575,801971.68,5.5,5.3,0.641,10.5
"Haiti",2000,"Developing",58.4,33,20,4.85,73.802938,NA,1025,32.7,27,3,6.56,39,4.7,482.324249,91556.02,5,4.7,0.433,7.9
"Haiti",2001,"Developing",59.1,25,20,6.08,57.146986,NA,140,35.4,25,52,5.64,44,5.1,397.945142,8957775.59,4.6,4.4,0.43,7.7
"Haiti",2002,"Developing",59.2,31,19,6.15,50.598434,NA,0,34.2,26,55,5.33,45,5.3,405.973265,8872678.89,4.7,4.8,0.464,8.1
"Haiti",2003,"Developing",60,3,16,6.71,44.795959,NA,0,36.2,26,57,5.19,52,4.3,311.137357,8905184.7,4.2,4.6,0.434,8.2
"Haiti",2004,"Developing",58.6,37,19,5.63,65.159365,NA,0,38.2,23,57,5.71,52,4.6,412.178913,8750657.95,4.5,4.6,0.45,8.3
"Haiti",2005,"Developing",65.5,35,15,5.22,40.635816,NA,0,38.2,25,6,4.39,4,3.8,473.074224,852945.01,4.2,4.3,0.457,8.3
"Haiti",2006,"Developing",60.7,22,17,6,6.704229,NA,0,38,24,62,5.78,7,3.3,55.54255,1045645.06,4.3,4.4,0.45,8.2
"Haiti",2007,"Developing",62.6,269,17,5.6,56.35303,NA,0,4.8,23,61,5.5,63,2.6,648.084476,8554434.05,4.4,4.5,0.461,8.4
"Haiti",2008,"Developing",61.6,256,14,5.75,55.568947,NA,0,43.2,24,62,5.73,64,2.5,644.71657,98696.16,4,4.5,0.462,8.4
"Haiti",2009,"Developing",61.9,253,16,5.57,39.050329,NA,0,44,21,67,6.82,65,2.1,610.470345,1047638.89,4,4,0.475,8.6
"Haiti",2010,"Developing",36.3,688,22,5.63,37.826091,NA,0,43.9,59,66,8.95,66,1.7,673.340065,9807386.49,3.9,3.7,0.441,8.4
"Haiti",2011,"Developing",62,252,15,5.87,3.702209,NA,0,45.5,21,67,1.52,67,1.4,82.472283,121281.22,4.3,4.3,0.497,8.9
"Haiti",2012,"Developing",62.9,255,15,5.67,24.259293,NA,0,46.2,19,69,10.18,66,0.8,720.541329,119969.62,3.9,3.3,0.463,9
"Haiti",2013,"Developing",63.9,254,15,5.93,5.283126,68,0,48.7,21,68,8.03,69,0.5,79.579661,1376743.07,3.7,4.1,0.482,9.2
"Haiti",2014,"Developing",63,255,14,0.01,5.107479,47,0,50,18,53,7.49,47,0.5,86.575687,1498550.65,3.7,4.1,0.493,9.3
"Haiti",2015,"Developing",62.8,19,14,NA,0,5,0,50.4,19,55,NA,6,0.5,803.611084,157147.87,4,3.8,0.481,9.2
"Honduras",2000,"Developing",71.3,168,6,2.53,27.492715,94,0,40.1,8,88,6.57,94,1.6,196.778864,6733426.25,2.8,2.5,0.542,9.9
"Honduras",2001,"Developing",72.1,176,6,2.94,15.440621,95,0,39.3,8,99,6.91,96,1.6,115.696088,668084.98,3.1,2.7,0.565,9.9
"Honduras",2002,"Developing",71.5,170,6,3,158.693792,95,0,3.8,7,94,7.3,95,1.5,1090.311662,6739694.4,2.5,2.8,0.567,10
"Honduras",2003,"Developing",72.1,178,6,2.81,216.37902,90,0,41,8,92,8.36,92,1.5,1199.789993,783246.79,2.6,2.7,0.568,10.2
"Honduras",2004,"Developing",72,162,5,3.2,178.288892,93,0,41.1,7,94,8,92,1.3,1109.650395,776793.61,2.6,2.2,0.558,10
"Honduras",2005,"Developing",72.7,155,5,3.1,202.19846,97,0,41.8,6,97,7.8,98,0.9,1250.638025,726067.76,2.6,2.2,0.588,10.9
"Honduras",2006,"Developing",72.4,163,5,3.46,192.990669,94,0,43.1,6,93,7.76,95,0.8,1318.583775,717298.34,2.6,2.5,0.594,10.7
"Honduras",2007,"Developing",73.5,7,5,3.44,237.249253,91,0,45.9,6,94,7.88,93,0.7,1549.754718,786637.11,2.9,2.3,0.599,11.3
"Honduras",2008,"Developing",73.3,151,4,3.23,235.810862,94,0,45.9,5,91,8.47,94,0.6,1859.5222,7410660.75,2.4,2.2,0.593,10.9
"Honduras",2009,"Developing",73.5,159,4,3.12,286.259487,98,0,47.1,5,98,8.86,96,0.5,1758.942688,83644.43,2.1,2.7,0.607,11.2
"Honduras",2010,"Developing",74.4,162,4,3.2,300.181676,99,0,47.7,5,96,8.34,99,0.4,1760.23338,7899351.25,2.8,2.6,0.612,11.6
"Honduras",2011,"Developing",73.3,156,4,3.17,30.916964,98,0,46.9,4,98,8.67,99,0.4,198.602118,85724.17,2.2,2.2,0.612,11.9
"Honduras",2012,"Developing",74.3,150,4,3.17,348.8503,99,0,47.8,4,97,9.79,97,0.4,2207.539339,873528.59,2.4,2.3,0.601,11.7
"Honduras",2013,"Developing",73.1,24,4,3.24,307.277347,99,0,50.5,4,96,9.27,98,0.4,2263.52988,9164239.03,2.4,2.2,0.61,11.6
"Honduras",2014,"Developing",74.5,142,3,2.84,314.074275,98,0,5.2,4,95,8.72,99,0.3,2027.675995,967041.32,2,1.9,0.631,11.2
"Honduras",2015,"Developing",75,153,3,NA,0,98,0,51,4,99,NA,96,0.3,2206.630811,972965.33,2.3,2,0.613,11.4
"Iceland",2000,"Developed",79.9,71,0,6.35,5557.359048,NA,0,54.4,0,99,9.26,98,0.1,28025.044257,27602.32,0.6,0.6,0.862,16.7
"Iceland",2001,"Developed",80.3,71,0,6.73,4672.698822,NA,0,56.3,0,94,9.15,93,0.1,27173.365306,292539.23,1,0.9,0.842,17.1
"Iceland",2002,"Developed",84.2,11,0,6.85,5906.082524,NA,0,53.9,0,95,9.69,97,0.1,33956.715502,284737.63,1.3,1,0.864,17.1
"Iceland",2003,"Developed",88.2,66,0,6.66,701.27327,NA,0,57.4,0,97,1.65,97,0.1,3738.163616,291525.55,1.3,0.8,0.878,17.5
"Iceland",2004,"Developed",88.3,69,0,6.81,8684.237707,NA,0,55.6,0,99,9.35,99,0.1,46471.975913,29974.17,0.9,0.9,0.865,18.2
"Iceland",2005,"Developed",80.7,69,0,7.24,10436.303502,NA,0,57.4,0,94,9.34,96,0.1,55143.128396,296530.94,0.9,1.2,0.901,17.9
"Iceland",2006,"Developed",81.1,76,0,6.63,1019.289167,NA,0,57.3,0,95,8.9,99,0.1,5685.691697,36999.29,1.7,0.9,0.878,18.1
"Iceland",2007,"Developed",81.1,56,0,7.73,11919.327504,NA,0,57.4,0,97,8.89,96,0.1,68658.950993,333555.37,0.6,0.8,0.898,18.2
"Iceland",2008,"Developed",81.4,43,0,8.25,7185.563416,NA,0,57.5,0,97,8.79,98,0.1,55394.934998,317732.29,0.6,0.9,0.908,18.3
"Iceland",2009,"Developed",81.6,52,0,9.93,684.638133,NA,0,58.4,0,95,9.13,95,0.1,4532.718167,323985.09,0.6,0.7,0.918,18.4
"Iceland",2010,"Developed",82.2,48,0,8.36,5841.703984,NA,0,58.9,0,97,8.96,96,0.1,42560.637241,31353.25,0.6,1,0.879,18.3
"Iceland",2011,"Developed",81.9,50,0,8.27,6.875334,NA,0,59.6,0,96,8.69,95,0.1,49.991037,32282.41,0.7,0.9,0.89,18.5
"Iceland",2012,"Developed",81.9,5,0,7.94,6938.31597,NA,0,59,0,88,8.81,89,0.1,44960.478195,35013.83,1.1,1.3,0.91,18.7
"Iceland",2013,"Developed",82.5,8,0,7.21,723.410653,NA,0,6.7,0,92,8.52,91,0.1,4645.952829,291877.73,1,1.1,0.92,19.3
"Iceland",2014,"Developed",82.6,45,0,7.47,8088.573231,NA,0,5.9,0,11,8.76,9,0.1,57637.578397,335686.45,1.2,0.5,0.921,19.2
"Iceland",2015,"Developed",82.1,55,0,NA,0,NA,0,60.8,0,91,NA,93,0.1,5462.223232,34816.92,0.2,1,0.899,18.8
"India",2000,"Developing",63,230,1800,0.75,17.435961,NA,39879,11.7,2500,58,4.29,59,0.3,458.616968,1528245.88,27.3,28.6,0.484,8.3
"India",2001,"Developing",63.1,214,1800,0.91,19.631196,NA,47445,11.9,2232,57,4.5,60,0.3,434.69395,159725175.24,27.4,28.2,0.474,8.4
"India",2002,"Developing",62.9,216,1646,1.21,17.122812,NA,40824,13.7,2318,59,4.45,59,0.3,473.262271,17859504.38,27.3,28.6,0.501,8.5
"India",2003,"Developing",63.4,212,1673,1.36,17.143998,NA,50783,12.8,2357,56,4.29,61,0.3,536.464366,10869217.31,27.4,28.4,0.514,8.7
"India",2004,"Developing",63.8,214,1636,0.77,25.314732,9,54436,13,2050,58,4.18,61,0.3,611.204665,1146084162.06,27.1,28.4,0.513,9.2
"India",2005,"Developing",64.5,218,1448,1.63,3.540006,7,37677,11.1,2164,65,4.26,65,0.3,77.632755,1022749608.69,27.3,28.3,0.541,9.5
"India",2006,"Developing",65.2,25,1429,1.63,33.959962,8,59748,15.8,1847,66,4.09,65,0.3,796.447064,1122925125.52,27.1,28.2,0.546,9.9
"India",2007,"Developing",65.3,31,1356,1.72,5.116956,5,41247,14.2,1807,69,4.38,63,0.3,122.557409,1241445648.19,27.1,27.9,0.546,9.8
"India",2008,"Developing",65.7,24,1374,2.22,45.010476,29,48941,13.9,1907,68,4.48,7,0.3,1010.936411,126351565.98,27.1,28.6,0.548,10.2
"India",2009,"Developing",66.2,1,1413,2.6,0.847393,38,53211,14.3,1696,73,4.4,75,0.2,19.74328,121487835.03,26.9,27.5,0.56,10.2
"India",2010,"Developing",67.6,200,1264,2.58,57.067895,39,33357,16.9,1569,77,4.11,79,0.2,1444.345433,11799757.12,27.4,28,0.573,10.2
"India",2011,"Developing",66.8,194,1123,3.12,64.613663,46,34935,15.9,1463,77,4.28,81,0.2,1294.347386,139511351.25,26.6,27.6,0.565,11.2
"India",2012,"Developing",66.5,21,1100,2.81,64.585324,72,19676,16.9,1486,77,4.44,83,0.2,1352.841916,120707470.29,26.7,27.5,0.613,11.2
"India",2013,"Developing",67.3,193,1093,3.2,71.267355,6,13227,17.8,1274,83,4.74,83,0.2,1380.02906,131768454.39,26.9,27.4,0.606,11.3
"India",2014,"Developing",68.3,184,987,2.77,81.879041,78,79584,18.8,1234,84,4.4,85,0.2,1675.553107,1293859294,26.9,27.5,0.631,11.5
"India",2015,"Developing",68.5,176,922,NA,0,87,89608,18.7,1153,86,NA,86,0.2,1636.868772,1275328.95,26.6,27.5,0.625,11.5
"Indonesia",2000,"Developing",66.8,192,193,0.14,3.37877,67,3394,15.8,251,71,1.83,75,0.1,82.501363,20722004.41,11,11.1,0.609,10.8
"Indonesia",2001,"Developing",67.2,189,192,0.26,32.75816,63,3608,16,237,77,2.4,75,0.1,825.649617,2137961.96,11,11.7,0.607,10.8
"Indonesia",2002,"Developing",67.1,186,176,0.21,42.422449,66,16333,16.9,219,9,2.42,10,0.1,912.435072,2058092.87,10.7,11.3,0.624,10.7
"Indonesia",2003,"Developing",67.2,196,165,0.08,9.238404,64,23389,17.4,209,8,2.39,70,0.1,169.531208,22202977.9,2.4,11.3,0.596,11
"Indonesia",2004,"Developing",65.5,214,169,0.16,57.335808,64,30441,18.7,239,77,2.37,72,0.1,1226.332675,230236186.99,2,2,0.617,10.9
"Indonesia",2005,"Developing",66.5,14,166,0.01,4.982094,66,15509,20.3,187,80,2.56,71,0.1,125.398954,22935942.3,1.8,1.9,0.633,11.3
"Indonesia",2006,"Developing",67.1,185,153,0.6,75.942857,67,18866,19.4,197,76,2.95,71,0.1,1476.382935,23385992.44,1.8,1.9,0.627,11.1
"Indonesia",2007,"Developing",67.9,28,162,0.11,102.080371,76,19983,3.5,188,77,2.91,73,0.2,1926.009352,247493607.7,1.5,1.4,0.657,11
"Indonesia",2008,"Developing",68.5,201,158,0.01,10.803896,84,15729,20,178,82,2.76,78,0.2,234.991831,244327408.16,1.3,2.2,0.636,11.6
"Indonesia",2009,"Developing",67.7,186,148,0.11,129.437996,81,20463,22.5,173,85,2.61,79,0.3,2318.605827,24943260.74,1.8,1.9,0.636,11.4
"Indonesia",2010,"Developing",68.2,179,132,0.05,198.584321,84,21250,25.3,169,81,2.72,81,0.3,3029.565434,221559532.12,1.6,1.5,0.648,12.1
"Indonesia",2011,"Developing",67.7,188,135,0.07,202.400635,82,22335,22.9,167,79,2.58,81,0.3,2983.275696,24875763.67,1.5,1.4,0.659,12.3
"Indonesia",2012,"Developing",68.4,178,116,0.24,254.81276,83,16375,24.4,170,86,2.99,83,0.3,3889.629067,230443243.5,1.5,1.6,0.656,12.6
"Indonesia",2013,"Developing",68.4,183,141,0.01,24.428643,86,8295,25.6,146,87,3.06,86,0.3,346.505019,25581153.26,1.1,1.3,0.689,12.9
"Indonesia",2014,"Developing",69.3,180,123,0.25,207.486022,79,13813,25.7,145,8,2.84,76,0.3,3522.51303,271328671.75,1.6,1,0.7,12.9
"Indonesia",2015,"Developing",68.9,178,120,NA,0,76,15369,27.1,131,9,NA,77,0.3,3074.557949,280021305.08,1,1.1,0.682,12.9
"Iran (Islamic Republic of)",2000,"Developing",72.5,24,35,0.01,0,97,12003,45.3,42,97,4.61,97,0.1,NA,NA,8.2,7.8,0.638,11.4
"Iran (Islamic Republic of)",2001,"Developing",78.6,153,32,0.32,0,93,8719,44.3,37,95,4.96,97,0.1,NA,NA,7.9,7.7,0.668,11.7
"Iran (Islamic Republic of)",2002,"Developing",71.2,136,30,0.01,0,98,9399,45.7,38,97,5.41,99,0.1,NA,NA,7.6,7.5,0.668,12
